post_id	date	message	num_likes	num_angry	num_shares
904277726319518_2192975800783031	2019-02-26T15:29:40+0000	"Vit\u00f3ria da autonomia da escola:\nGoverno Bolsonaro desiste de estimular crian\u00e7as a repetir seu slogan de campanha enquanto seriam filmadas sem autoriza\u00e7\u00e3o dos pais."	13679	246	5708
904277726319518_2192765137470764	2019-02-26T12:46:12+0000	"Estafetas de Trump, posi\u00e7\u00e3o dos Bolsonaro \u00e9 derrotada pelo Grupo de Lima, que rejeita a\u00e7\u00e3o militar na Venezuela, apesar de press\u00e3o americana. Como disse Lula, Maduro \u00e9 problema dos venezuelanos, n\u00e3o dos norte-americanos."	2687	11	561
904277726319518_2192099900870621	2019-02-26T01:06:06+0000	"Os portais est\u00e3o escamoteando o fato de que o governo Bolsonaro recomenda a leitura de uma carta do MEC para a comunidade escolar em que consta o slogan da campanha eleitoral. Filmar as crian\u00e7as cantando o hino nacional \u00e9 destacado nas manchetes e o ato de improbidade escondido."	7143	1050	765
904277726319518_2191987854215159	2019-02-25T23:25:10+0000	"Safra de laranja ser\u00e1 maior que o previsto. Parab\u00e9ns a PF!"	17345	28	6580
904277726319518_2190015147745763	2019-02-24T16:09:57+0000	"Cultura e Esporte sofrem com Bolsonaro."	3742	256	1906
904277726319518_2189787081101903	2019-02-24T13:41:07+0000	"Essa \u00e9 uma cr\u00edtica s\u00e9ria sobre a reforma de Bolsonaro. Jovens s\u00e3o imediatamente desfavorecidos no mercado de trabalho."	5131	1183	2597
904277726319518_2188936527853625	2019-02-24T00:08:35+0000	"O humanismo de Trump sobre a Venezuela, na vers\u00e3o de ex-diretor do FBI.\n\n\"As observa\u00e7\u00f5es do Presidente s\u00e3o basicamente 'Eu n\u00e3o entendo porque n\u00e3o estamos olhando para a Venezuela. Por que n\u00e3o estamos em guerra com a Venezuela? Eles t\u00eam todo o petr\u00f3leo e est\u00e3o na nossa porta dos fundos'. Eu n\u00e3o posso entrar nos pensamentos do Presidente e n\u00e3o posso dizer como ele tentaria concretizar isso, mas esses coment\u00e1rios nos causaram profunda preocupa\u00e7\u00e3o, foram altamente problem\u00e1ticos.\""	1910	230	1041
904277726319518_2188634507883827	2019-02-23T19:07:51+0000	"MITOMANIA"	12558	307	4648
904277726319518_2188215354592409	2019-02-23T14:28:00+0000	"ALUCINADO\nSegundo secret\u00e1rio de Bolsonaro, hostilidade do governo aos ind\u00edgenas visa promover reforma agr\u00e1ria: \u2018Hoje, o maior latifundi\u00e1rio do Pa\u00eds \u00e9 o \u00edndio\u2019."	4081	4934	3616
904277726319518_2188213214592623	2019-02-23T13:40:25+0000	"Ex-chanceler, considerado um dos maiores diplomatas do mundo, alerta sobre interven\u00e7\u00e3o na Venezuela: \"Amanh\u00e3 pode ser aqui\"."	10182	126	4992
904277726319518_2186608711419740	2019-02-22T13:35:28+0000	"LARANJAL PODRE\nComo deputado, o hoje senador Bolsonaro homenageou pelo menos 23 policiais e militares declarados culpados ou em julgamento por crimes que v\u00e3o de homic\u00eddio a corrup\u00e7\u00e3o."	4306	1114	1860
904277726319518_2184923714921573	2019-02-21T12:30:45+0000	"Colaborar ainda mais?"	4957	1411	1494
904277726319518_2183771295036815	2019-02-20T17:56:52+0000	"Bolsonaro quer criar uma legi\u00e3o de idosos pobres. \u00c9 um Temer obscurantista!"	6593	634	662
904277726319518_2182320418515236	2019-02-19T21:47:56+0000	"Vit\u00f3ria da Transpar\u00eancia."	51534	19	13309
904277726319518_2182127408534537	2019-02-19T18:44:27+0000	"Inacredit\u00e1vel."	27251	519	9975
904277726319518_2181495545264390	2019-02-19T09:49:26+0000	"Espremedor"	7095	168	3594
904277726319518_2180977138649564	2019-02-19T00:13:53+0000	""	5393	88	3018
904277726319518_2180288442051767	2019-02-18T13:38:19+0000	"Col\u00e9gios civis t\u00eam desempenho similar \u00e0s escolas militares. Na minha opini\u00e3o, modelo dos Institutos Federais \u00e9 o mais promissor. Integra\u00e7\u00e3o radical dos sistemas estaduais com sistema S poderia ter sistema federal como modelo. Melhor do que militarizar."	5355	18	880
904277726319518_2180092458738032	2019-02-18T11:13:12+0000	"Laranja de estima\u00e7\u00e3o: Se ficar no cargo, ministro do Turismo representar\u00e1 o laranjal do PSL na Esplanada."	2539	156	889
904277726319518_2180046235409321	2019-02-18T10:27:45+0000	"Eu e Estela fomos ontem assistir a pe\u00e7a \u201cArgumento Contra a Exist\u00eancia de Vida Inteligente no Cone Sul\u201d, do uruguaio Santiago Sanguinetti, no por\u00e3o do Centro Cultural S\u00e3o Paulo. \nDirigido por Marina Vieira, a pe\u00e7a discute o recente avan\u00e7o do conservadorismo na Am\u00e9rica Latina. Elenco traz Abel Xavier, Carol Vidotti, Emilene Gutierrez e Wallyson Mota, do talentoso Coletivo Labirinto. S\u00f3 mais uma semana em cartaz. Valeu galera."	4462	6	182
904277726319518_2178560202224591	2019-02-17T11:46:17+0000	"Coment\u00e1rio preciso da jornalista Maria Cristina Fernandes do Valor Econ\u00f4mico sobre a subservi\u00eancia, sob Bolsonaro, do Ex\u00e9rcito Brasileiro ao governo norte-americano."	3397	395	3792
904277726319518_2178543628892915	2019-02-17T11:32:55+0000	"Lavagem: Em virtude da descoberta do laranjal do PSL, cl\u00e3 Bolsonaro negocia abandonar partido e migrar para nova UDN. Tudo leva a crer que a fam\u00edlia, em seguida, abandonar\u00e1 o pr\u00f3prio sobrenome e adotar\u00e1 outro, ainda desconhecido. Queiroz?"	17204	536	7870
904277726319518_2176954475718497	2019-02-16T13:21:47+0000	"Marielle e os lados da hist\u00f3ria. Que contraste! Alguns at\u00e9 podem se deixar enganar, mas como dizia Machado de Assis, o futuro nunca se engana."	5789	46	697
904277726319518_2176117965802148	2019-02-16T01:27:53+0000	"Lindo ato em comemora\u00e7\u00e3o aos 39 anos do PT por Lula Livre, em Fortaleza, Cear\u00e1. \n\nFoto: Ricardo Stuckert"	9004	21	1297
904277726319518_536365943518888	2019-02-15T23:31:36+0000	"Ato em comemora\u00e7\u00e3o dos 39 anos do PT por Lula Livre."	4908	93	1756
904277726319518_1150877861761830	2019-02-15T23:20:50+0000	"Ato em comemora\u00e7\u00e3o dos 39 anos do PT por Lula Livre."	2384	14	299
904277726319518_2116019051809784	2019-02-15T22:11:06+0000	"Ato em comemora\u00e7\u00e3o dos 39 anos do PT por Lula Livre."	4935	27	1331
904277726319518_2175852685828676	2019-02-15T21:55:50+0000	"Hoje visitei a feira da m\u00fasica no Centro Drag\u00e3o do Mar de Arte de Cultura, em Fortaleza, Cear\u00e1.\n\nFoto: Ricardo Stuckert"	13351	9	2492
904277726319518_854229984923198	2019-02-15T20:26:41+0000	"Visita \u00e0 feira da m\u00fasica no Centro Drag\u00e3o do Mar de Cultura na Praia de Iracema."	5288	13	2105
904277726319518_2269059626478426	2019-02-15T20:03:19+0000	"Visita \u00e0 feira da m\u00fasica no Centro Drag\u00e3o do Mar de Cultura na Praia de Iracema."	2920	19	584
904277726319518_2173965429350735	2019-02-14T20:11:36+0000	"Ultraje."	22541	22	3263
904277726319518_2173516342728977	2019-02-14T14:34:28+0000	"Ontem tive o privil\u00e9gio de ser o patrono em duas formaturas: da Faculdade de Filosofia, Letras e Ci\u00eancias Humanas das USP e do curso de Rela\u00e7\u00f5es Internacionais da PUC-SP. Muito orgulho dessa juventude! \n\nFotos: Ricardo Stuckert"	19953	11	6421
904277726319518_2173230822757529	2019-02-14T11:15:00+0000	"SENHOR DAS ARMAS\nO ministro Sergio Moro se recusou a responder questionamento que inquiria se representantes da Taurus estiveram no minist\u00e9rio antes do decreto que flexibilizou posse de armas."	6221	2051	4118
904277726319518_2170224076391537	2019-02-12T17:20:32+0000	"FEIRA LIVRE\nBolsonaro quer que faculdades privadas se autorregulem para autorizar cursos. Vai dar supercerto!!"	3239	802	1391
904277726319518_2170124069734871	2019-02-12T16:01:38+0000	"Iniciativa importante: Aplicativo de monitoramento de pol\u00edticos coloca bin\u00f3culo gigante em Bras\u00edlia. Voc\u00ea poder\u00e1 acompanhar o voto de seu representante em cada projeto de lei, conhecendo a opini\u00e3o de especialistas de diversas linhas de pensamento."	7646	4	1322
904277726319518_2378921295727453	2019-02-12T14:06:38+0000	"Editores do 247, Gisele Federicce, Paulo Moreira Leite, Leonardo Attuch entrevistam o ex-prefeito de S\u00e3o Paulo e candidato a Presid\u00eancia da Rep\u00fablica, Fernando Haddad"	3021	38	1020
904277726319518_2169847746429170	2019-02-12T13:02:31+0000	""	1857	8	101
904277726319518_2169806649766613	2019-02-12T12:27:54+0000	"A quarta pata: depois de Ara\u00fajo, Damares e V\u00e9lez, entrevista com Ricardo Salles."	3645	1510	1564
904277726319518_2169654769781801	2019-02-12T10:14:36+0000	"JOGO PESADO\nInvestiga\u00e7\u00e3o sugere que Coaf encobriu caso Bolsonaro-Queiroz durante o per\u00edodo eleitoral. Data da demiss\u00e3o de Queiroz j\u00e1 indicava poss\u00edvel conhecimento pr\u00e9vio do cl\u00e3 miliciano."	5303	1349	3136
904277726319518_2168787809868497	2019-02-11T18:31:14+0000	"Triste mais esse epis\u00f3dio que nos priva do profissionalismo de Boechat. Meus sentimentos \u00e0s fam\u00edlias do jornalista e do piloto. Que Deus os acolha."	5227	2	135
904277726319518_2168153673265244	2019-02-11T09:43:23+0000	"Bolsonaro quer que It\u00e1lia pressione Vaticano a censurar bispos sobre pauta ambiental. Estive com o Papa discutindo a enc\u00edclica Laudato Si. Acho dif\u00edcil ele abrir m\u00e3o das suas convic\u00e7\u00f5es para adotar as de Bolsonaro."	13346	442	5039
904277726319518_2166919020055376	2019-02-10T14:55:29+0000	"2013 franc\u00eas."	3524	256	698
904277726319518_2166872546726690	2019-02-10T13:51:42+0000	"VATICANO COMUNA\nBolsonaro v\u00ea Igreja Cat\u00f3lica como opositora, por discutir temas considerados de esquerda, como situa\u00e7\u00e3o de povos ind\u00edgenas e quilombolas, e mudan\u00e7as clim\u00e1ticas. \u201cEstamos preocupados e queremos neutralizar isso a\u00ed\u201d, disse Gal. Heleno."	8521	2214	7801
904277726319518_2166819840065294	2019-02-10T13:00:04+0000	"Cortar verba de Sesc e Sesi vai ajudar pouco na cria\u00e7\u00e3o de emprego, diz FGV. Nossa proposta, na esteira do Pronatec, \u00e9 integrar radicalmente o Sistema S ao ensino m\u00e9dio, e dar total transpar\u00eancia da utiliza\u00e7\u00e3o dos recursos. Apresentaremos substitutivo."	4079	65	1160
904277726319518_2166179576795987	2019-02-10T01:45:39+0000	"Mais Livros, Menos Armas: PT, 39 anos. \n\nFoto: Ricardo Stuckert"	10355	51	1291
904277726319518_311310276404275	2019-02-09T20:37:47+0000	"#AOVIVO | Ato Nacional pelos 39 anos do PT - Partido dos Trabalhadores, direto de S\u00e3o Paulo #PT39Anos | Sempre ao lado do povo!"	3262	550	886
904277726319518_2165127940234484	2019-02-09T11:13:25+0000	"Pesquisadora canadense explica pol\u00edtica de extrema-direita na \u00e1rea da seguran\u00e7a. Lei anticrime de Moro rende votos, mas \u00e9 populismo punitivo e visa vingan\u00e7a."	6076	461	1737
904277726319518_2163600123720599	2019-02-08T11:43:39+0000	"Retrocesso tamb\u00e9m na sa\u00fade. Texto do Minist\u00e9rio da Sa\u00fade d\u00e1 aval ao eletrochoque e sugere onda de interna\u00e7\u00f5es caras e desnecess\u00e1rias."	3981	3986	5124
904277726319518_2162270890520189	2019-02-07T13:45:34+0000	"Parab\u00e9ns Ana Estela Haddad pelo pioneirismo em enfrentar as vis\u00f5es retr\u00f3gradas sobre o uso da tecnologia em sa\u00fade, mediante a regulamenta\u00e7\u00e3o, quase dez anos atr\u00e1s, da telessa\u00fade e telemedicina, hoje reconhecida pelo Conselho Federal de Medicina (CFM) e aplaudida por editorial da Folha de S.Paulo. Voc\u00ea \u00e9 gigante!"	3777	7	251
904277726319518_2161131863967425	2019-02-06T19:39:51+0000	"Quando regulamentei o apoio da prefeitura de SP ao carnaval de rua, fui muito criticado. Hoje mesmo os cr\u00edticos aplaudem o incentivo \u00e0 cultura e ao turismo numa semana que era chamada de morta pelos paulistanos."	3499	4	173
904277726319518_2160767974003814	2019-02-06T14:46:49+0000	"Ministro divulga marca de Israel que faz \u00e1gua do ar, mas Brasil tem empresa mais eficiente."	7158	283	2661
904277726319518_2160578744022737	2019-02-06T13:05:36+0000	"Por que seus direitos ser\u00e3o atirados pela janela de um avi\u00e3o, segundo Ministro de Bolsonaro: \"A suposta manuten\u00e7\u00e3o dos direitos que existem hoje \u00e9 uma fantasia, porque o avi\u00e3o est\u00e1 caindo. Vai morrer todo mundo. N\u00e3o adianta achar que o avi\u00e3o vai continuar a voar com esse peso\"."	2820	435	348
904277726319518_2160498750697403	2019-02-06T12:06:08+0000	"O pacote de Moro e a licen\u00e7a para matar."	2256	533	905
904277726319518_2160400954040516	2019-02-06T10:35:06+0000	"Aberra\u00e7\u00e3o."	4199	3437	1689
904277726319518_2159341310813147	2019-02-05T17:38:19+0000	"Boa conversa sobre conjuntura pol\u00edtica com Guilherme Boulos hoje de manh\u00e3."	16878	54	942
904277726319518_2158883194192292	2019-02-05T11:53:12+0000	"Ignor\u00e2ncia."	11780	2312	3642
904277726319518_2158029657610979	2019-02-04T20:57:50+0000	"Guarda civil mata ciclista com tr\u00eas tiros ap\u00f3s discuss\u00e3o: 'Leg\u00edtima defesa'."	6368	5797	6318
904277726319518_2157957084284903	2019-02-04T19:52:18+0000	"Li o pacote anticrime do Moro: para quem esperava o Plano Real da Seguran\u00e7a, que viesse solucionar problemas relativos \u00e0 criminalidade, letalidade policial, genoc\u00eddio da popula\u00e7\u00e3o negra, superpopula\u00e7\u00e3o carcer\u00e1ria etc., as medidas anunciadas s\u00e3o frustrantes e contraproducentes."	11176	197	1332
904277726319518_2157358004344811	2019-02-04T12:16:09+0000	"Vale ler Drauzio Varella."	6695	10	1694
904277726319518_2157343207679624	2019-02-04T12:02:38+0000	"Show de Carlos Lyra e Paul Winter, relembrando \u201cThe Sound of Ipanema\u201d (1964), ontem no Sesc 24 de Maio, a convite do Renato Br\u00e1s."	3105	6	142
904277726319518_2156103484470263	2019-02-03T17:05:59+0000	""	3382	862	1415
904277726319518_2156102777803667	2019-02-03T16:10:23+0000	""	6478	48	1578
904277726319518_2156051984475413	2019-02-03T15:12:05+0000	"Meu preferido de 2018!"	2325	0	110
904277726319518_2155905914490020	2019-02-03T13:31:17+0000	"Um governo de incapazes."	7516	220	1601
904277726319518_2155740501173228	2019-02-03T12:15:24+0000	"Quando criamos o SiSU sab\u00edamos que talentos se revelariam: \u201cO nome dela \u00e9 Jhenyfer, ex-aluna de escola p\u00fablica, negra e aprovada em medicina na USP aos 17 anos: \u2018Universidade \u00e9 para todos'\u201d."	33732	6	6896
904277726319518_2155735741173704	2019-02-03T11:09:42+0000	"As bancadas tem\u00e1ticas (boi, bala, B\u00edblia) precisavam de um partido para articul\u00e1-las. O DEM, na Casa Civil e na presid\u00eancia das duas Casas, se habilita para exercer a fun\u00e7\u00e3o em troca de poder. Desde o fim da ditadura espera esse momento."	4948	142	609
904277726319518_2153419664738645	2019-02-01T20:42:56+0000	"Ser\u00e1 que chamando o povo brasileiro de ladr\u00e3o, chamando um te\u00f3logo respeit\u00e1vel de estelionat\u00e1rio, promovendo a educa\u00e7\u00e3o b\u00e1sica a dist\u00e2ncia, afastando os educandos dos seus mestres e afirmando que a universidade \u00e9 para poucos, o atual Ministro da Educa\u00e7\u00e3o est\u00e1 no caminho certo?"	13044	2492	6346
904277726319518_2151684201578858	2019-01-31T16:48:35+0000	"Sem experi\u00eancia (requisito b\u00e1sico deste governo), defensora do ensino domiciliar assume pasta na educa\u00e7\u00e3o."	8077	3775	3821
904277726319518_2151445318269413	2019-01-31T13:36:18+0000	"Baz\u00f3fias: Ministra da Fam\u00edlia diz que seu alegado t\u00edtulo de mestre n\u00e3o \u00e9 acad\u00eamico, mas b\u00edblico; Chanceler fixa como meta a importante volta do bras\u00e3o da rep\u00fablica na capa dos passaportes; Ministro da Educa\u00e7\u00e3o acusa jornalista s\u00eanior de O Globo de stalinista. T\u00e1 bom, n\u00e9?"	11888	442	3413
904277726319518_2150580851689193	2019-01-30T23:36:40+0000	"Belo artigo: O atual ministro da Educa\u00e7\u00e3o acredita nos nossos alunos? As consequ\u00eancias das desastrosas declara\u00e7\u00f5es sobre elite intelectual."	2824	197	675
904277726319518_2150306961716582	2019-01-30T19:17:34+0000	""	4606	22	348
904277726319518_2149340968479848	2019-01-30T09:30:46+0000	"Sinceramente, entendo que a rela\u00e7\u00e3o com Lula, que nunca foi jur\u00eddica, transbordou do pol\u00edtico e se tornou pessoal."	19991	977	2845
904277726319518_2148735618540383	2019-01-29T22:58:38+0000	"Ato em solidariedade a Jean Wyllys, com Boulos e Manu."	30134	75	2873
904277726319518_2148408215239790	2019-01-29T18:04:59+0000	"Extraordin\u00e1rio artigo de Ana Estela."	6139	3	657
904277726319518_2148340278579917	2019-01-29T17:11:23+0000	"Meus sentimentos Lula."	5591	10	280
904277726319518_2148053771941901	2019-01-29T14:35:48+0000	"\u201cDEJEITOS\u201d\nO articulador pol\u00edtico do governo Bolsonaro no Senado, Leonardo Quint\u00e3o (MDB), retirou da medida provis\u00f3ria (MP) que criou a Ag\u00eancia Nacional de Minera\u00e7\u00e3o (ANM) dois dispositivos que aumentariam a fiscaliza\u00e7\u00e3o de barragens de rejeitos\u201d"	2671	881	1952
904277726319518_2147987918615153	2019-01-29T13:47:26+0000	"Muito divertida essa mat\u00e9ria."	9992	20	2502
904277726319518_2147964721950806	2019-01-29T12:56:18+0000	"Entrevista com Jos\u00e9 Cl\u00e1udio Souza Alves, soci\u00f3logo e ex-pr\u00f3-reitor de Extens\u00e3o da Universidade Federal Rural do Rio de Janeiro (UFRRJ): \n\u201cNo Rio de Janeiro a mil\u00edcia n\u00e3o \u00e9 um poder paralelo. \u00c9 o Estado\u201d."	4060	127	1352
904277726319518_2146308178783127	2019-01-28T11:05:26+0000	"Celso Rocha de Barros: \u201cBolsonaro \u00e9 o herdeiro ideol\u00f3gico da fac\u00e7\u00e3o das For\u00e7as Armadas ligada aos torturadores, que n\u00e3o aceitou a abertura democr\u00e1tica e partiu para o crime: esquadr\u00e3o da morte, garimpo, jogo do bicho. \u00c9 a mesma linhagem que nos deu as mil\u00edcias. Essa heran\u00e7a agora ronda o Planalto\u201d."	11572	1024	4976
904277726319518_2145365572210721	2019-01-27T18:28:41+0000	"Heran\u00e7a de Temer: Reforma Trabalhista limita indeniza\u00e7\u00e3o a v\u00edtimas da trag\u00e9dia a 50 sal\u00e1rios. E Bolsonaro pretende aprofundar essa reforma. Para eles, fiscaliza\u00e7\u00e3o estatal e direitos trabalhistas dificultam vida dura dos empres\u00e1rios."	10411	3187	7477
